CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,date_processed,country
Romania,ROU,20200404,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,3183,133,80.95,80.95,2020-04-04,Romania
Romania,ROU,20200405,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,3613,141,80.95,80.95,2020-04-05,Romania
Romania,ROU,20200406,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,3864,148,80.95,80.95,2020-04-06,Romania
Romania,ROU,20200407,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,4057,157,80.95,80.95,2020-04-07,Romania
Romania,ROU,20200408,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,4417,182,80.95,80.95,2020-04-08,Romania
Romania,ROU,20200409,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,4761,209,80.95,80.95,2020-04-09,Romania
Romania,ROU,20200410,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,5202,229,80.95,80.95,2020-04-10,Romania
Romania,ROU,20200411,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,5467,257,80.95,80.95,2020-04-11,Romania
Romania,ROU,20200412,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,5990,282,80.95,80.95,2020-04-12,Romania
Romania,ROU,20200413,2,1,2,1,NA,NA,2,0,1,1,2,1,3,0,2,0,0,3,1,6300,306,80.95,80.95,2020-04-13,Romania
Romania,ROU,20200414,2,1,2,1,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,6633,318,NA,80.95,2020-04-14,Romania
Romania,ROU,20200415,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6879,344,NA,80.95,2020-04-15,Romania
Romania,ROU,20200416,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7216,372,NA,80.95,2020-04-16,Romania
Romania,ROU,20200417,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7707,387,NA,80.95,2020-04-17,Romania
Romania,ROU,20200418,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8067,400,NA,80.95,2020-04-18,Romania
Romania,ROU,20200419,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8418,417,NA,80.95,2020-04-19,Romania
Romania,ROU,20200420,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8746,434,NA,80.95,2020-04-20,Romania
Romania,ROU,20200421,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8936,451,NA,80.95,2020-04-21,Romania
Romania,ROU,20200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9242,483,NA,80.95,2020-04-22,Romania
Romania,ROU,20200423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9710,508,NA,80.95,2020-04-23,Romania
Russia,RUS,20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-01,Russia
Russia,RUS,20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-02,Russia
Russia,RUS,20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-03,Russia
Russia,RUS,20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-04,Russia
Russia,RUS,20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-05,Russia
Russia,RUS,20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-06,Russia
Russia,RUS,20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-07,Russia
Russia,RUS,20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-08,Russia
Russia,RUS,20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-09,Russia
Russia,RUS,20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-10,Russia
Russia,RUS,20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-11,Russia
Russia,RUS,20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-12,Russia
Russia,RUS,20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-13,Russia
Russia,RUS,20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-14,Russia
Russia,RUS,20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-15,Russia
Russia,RUS,20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-16,Russia
Russia,RUS,20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-17,Russia
Russia,RUS,20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-18,Russia
Russia,RUS,20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-19,Russia
Russia,RUS,20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-20,Russia
Russia,RUS,20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-21,Russia
Russia,RUS,20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-22,Russia
Russia,RUS,20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-23,Russia
Russia,RUS,20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-24,Russia
Russia,RUS,20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-25,Russia
Russia,RUS,20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-26,Russia
Russia,RUS,20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-27,Russia
Russia,RUS,20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-28,Russia
Russia,RUS,20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,6.25,0,0,0,0,0,0,0,0,2020-01-29,Russia
Russia,RUS,20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,0,0,0,0,14.29,14.29,2020-01-30,Russia
Russia,RUS,20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,0,0,14.29,14.29,2020-01-31,Russia
Russia,RUS,20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-01,Russia
Russia,RUS,20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-02,Russia
Russia,RUS,20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-03,Russia
Russia,RUS,20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,19077416,0,1,0,2,0,14.29,14.29,2020-02-04,Russia
Russia,RUS,20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-05,Russia
Russia,RUS,20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-06,Russia
Russia,RUS,20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-07,Russia
Russia,RUS,20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-08,Russia
Russia,RUS,20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6.25,0,0,1,0,2,0,14.29,14.29,2020-02-09,Russia
Russia,RUS,20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-10,Russia
Russia,RUS,20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-11,Russia
Russia,RUS,20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-12,Russia
Russia,RUS,20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-13,Russia
Russia,RUS,20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-14,Russia
Russia,RUS,20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-15,Russia
Russia,RUS,20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-16,Russia
Russia,RUS,20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-17,Russia
Russia,RUS,20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-18,Russia
Russia,RUS,20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-19,Russia
Russia,RUS,20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-20,Russia
Russia,RUS,20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-21,Russia
Russia,RUS,20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-22,Russia
Russia,RUS,20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-23,Russia
Russia,RUS,20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-24,Russia
Russia,RUS,20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-25,Russia
Russia,RUS,20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-26,Russia
Russia,RUS,20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-27,Russia
Russia,RUS,20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-28,Russia
Russia,RUS,20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-02-29,Russia
Russia,RUS,20200301,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-03-01,Russia
Russia,RUS,20200302,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,2,0,14.29,14.29,2020-03-02,Russia
Russia,RUS,20200303,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,3,0,14.29,14.29,2020-03-03,Russia
Russia,RUS,20200304,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,6,0,0,1,0,4,0,14.29,14.29,2020-03-04,Russia
Russia,RUS,20200305,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,3,0,6,0,0,1,2,4,0,23.81,23.81,2020-03-05,Russia
Russia,RUS,20200306,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,3,0,6,0,0,1,2,4,0,23.81,23.81,2020-03-06,Russia
Russia,RUS,20200307,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,3,0,6,0,0,1,2,10,0,23.81,23.81,2020-03-07,Russia
Russia,RUS,20200308,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,3,0,6,0,0,1,2,10,0,23.81,23.81,2020-03-08,Russia
Russia,RUS,20200309,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,3,0,6,0,0,1,2,10,0,23.81,23.81,2020-03-09,Russia
Russia,RUS,20200310,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,10,0,33.33,33.33,2020-03-10,Russia
Russia,RUS,20200311,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,10,0,33.33,33.33,2020-03-11,Russia
Russia,RUS,20200312,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,25,0,33.33,33.33,2020-03-12,Russia
Russia,RUS,20200313,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,30,0,33.33,33.33,2020-03-13,Russia
Russia,RUS,20200314,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,45,0,33.33,33.33,2020-03-14,Russia
Russia,RUS,20200315,0,NA,0,NA,2,0,0,NA,0,NA,2,0,3,0,6,0,0,1,2,59,0,33.33,33.33,2020-03-15,Russia
Russia,RUS,20200316,1,0,0,NA,2,0,0,NA,1,1,2,0,3,0,6,0,0,1,2,63,0,52.38,52.38,2020-03-16,Russia
Russia,RUS,20200317,1,0,0,NA,2,1,0,NA,1,1,2,0,3,0,6,0,0,1,2,93,0,57.14,57.14,2020-03-17,Russia
Russia,RUS,20200318,1,0,0,NA,2,1,0,NA,1,1,2,0,3,0,6,0,0,1,2,114,0,57.14,57.14,2020-03-18,Russia
Russia,RUS,20200319,1,0,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,147,0,61.9,61.9,2020-03-19,Russia
Russia,RUS,20200320,1,0,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,199,0,61.9,61.9,2020-03-20,Russia
Russia,RUS,20200321,2,0,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,253,0,66.67,66.67,2020-03-21,Russia
Russia,RUS,20200322,2,0,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,306,0,66.67,66.67,2020-03-22,Russia
Russia,RUS,20200323,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,286175609,1,2,438,0,71.43,71.43,2020-03-23,Russia
Russia,RUS,20200324,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,438,0,71.43,71.43,2020-03-24,Russia
Russia,RUS,20200325,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,495,0,71.43,71.43,2020-03-25,Russia
Russia,RUS,20200326,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,658,0,71.43,71.43,2020-03-26,Russia
Russia,RUS,20200327,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,840,2,71.43,71.43,2020-03-27,Russia
Russia,RUS,20200328,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,1036,4,71.43,71.43,2020-03-28,Russia
Russia,RUS,20200329,2,1,0,NA,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,1264,5,71.43,71.43,2020-03-29,Russia
Russia,RUS,20200330,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,1534,8,85.71,85.71,2020-03-30,Russia
Russia,RUS,20200331,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,1836,10,85.71,85.71,2020-03-31,Russia
Russia,RUS,20200401,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,2337,17,85.71,85.71,2020-04-01,Russia
Russia,RUS,20200402,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,2777,24,85.71,85.71,2020-04-02,Russia
Russia,RUS,20200403,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,3548,30,85.71,85.71,2020-04-03,Russia
Russia,RUS,20200404,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,3233507,0,1,2,4149,34,85.71,85.71,2020-04-04,Russia
Russia,RUS,20200405,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,4731,43,85.71,85.71,2020-04-05,Russia
Russia,RUS,20200406,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,5389,45,85.71,85.71,2020-04-06,Russia
Russia,RUS,20200407,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,6343,47,85.71,85.71,2020-04-07,Russia
Russia,RUS,20200408,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,741974138,0,1,2,7497,58,85.71,85.71,2020-04-08,Russia
Russia,RUS,20200409,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,8672,63,85.71,85.71,2020-04-09,Russia
Russia,RUS,20200410,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,10131,76,85.71,85.71,2020-04-10,Russia
Russia,RUS,20200411,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,11917,94,85.71,85.71,2020-04-11,Russia
Russia,RUS,20200412,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,13584,106,85.71,85.71,2020-04-12,Russia
Russia,RUS,20200413,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,668302272,0,1,2,15770,130,85.71,85.71,2020-04-13,Russia
Russia,RUS,20200414,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,18328,148,85.71,85.71,2020-04-14,Russia
Russia,RUS,20200415,2,1,2,1,2,1,0,NA,1,1,2,1,3,307253108,6,0,0,1,2,21102,170,85.71,85.71,2020-04-15,Russia
Russia,RUS,20200416,2,1,2,1,2,1,0,NA,1,1,2,1,3,601147385,6,0,0,1,2,24490,198,85.71,85.71,2020-04-16,Russia
Russia,RUS,20200417,2,1,2,1,2,1,0,NA,1,1,2,1,3,2671436627,6,0,0,1,2,27938,232,85.71,85.71,2020-04-17,Russia
Russia,RUS,20200418,2,1,2,1,2,1,0,NA,1,1,2,1,3,400757244,6,0,0,1,2,32008,273,85.71,85.71,2020-04-18,Russia
Russia,RUS,20200419,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,36793,313,85.71,85.71,2020-04-19,Russia
Russia,RUS,20200420,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,42853,361,85.71,85.71,2020-04-20,Russia
Russia,RUS,20200421,2,1,2,1,2,1,0,NA,1,1,2,1,3,89589137,6,0,0,1,2,47121,405,85.71,85.71,2020-04-21,Russia
Russia,RUS,20200422,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,6,0,0,1,2,52763,456,85.71,85.71,2020-04-22,Russia
Russia,RUS,20200423,2,1,2,1,2,1,0,NA,1,1,2,1,3,46775049,6,0,0,1,2,57999,513,85.71,85.71,2020-04-23,Russia
Rwanda,RWA,20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-01,Rwanda
Rwanda,RWA,20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-02,Rwanda
Rwanda,RWA,20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-03,Rwanda
Rwanda,RWA,20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-04,Rwanda
Rwanda,RWA,20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-05,Rwanda
Rwanda,RWA,20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-06,Rwanda
Rwanda,RWA,20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-07,Rwanda
Rwanda,RWA,20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-08,Rwanda
Rwanda,RWA,20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-09,Rwanda
Rwanda,RWA,20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-10,Rwanda
Rwanda,RWA,20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-11,Rwanda
Rwanda,RWA,20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-12,Rwanda
Rwanda,RWA,20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-13,Rwanda
Rwanda,RWA,20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-14,Rwanda
Rwanda,RWA,20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-15,Rwanda
Rwanda,RWA,20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-16,Rwanda
Rwanda,RWA,20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-17,Rwanda
Rwanda,RWA,20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-18,Rwanda
Rwanda,RWA,20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-19,Rwanda
Rwanda,RWA,20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,5,0,0,0,0,0,0,0,0,2020-01-20,Rwanda
Rwanda,RWA,20200121,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-21,Rwanda
Rwanda,RWA,20200122,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-22,Rwanda
Rwanda,RWA,20200123,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-23,Rwanda
Rwanda,RWA,20200124,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-24,Rwanda
Rwanda,RWA,20200125,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-25,Rwanda
Rwanda,RWA,20200126,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,5,0,0,0,0,0,0,7.14,7.14,2020-01-26,Rwanda
Rwanda,RWA,20200127,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,1,0,5,0,0,0,0,0,0,11.9,11.9,2020-01-27,Rwanda
Rwanda,RWA,20200128,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,1,0,5,0,0,0,0,0,0,11.9,11.9,2020-01-28,Rwanda
Rwanda,RWA,20200129,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,1,0,5,0,0,0,0,0,0,11.9,11.9,2020-01-29,Rwanda
Rwanda,RWA,20200130,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,1,0,5,0,0,0,0,0,0,11.9,11.9,2020-01-30,Rwanda
Rwanda,RWA,20200131,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-01-31,Rwanda
Rwanda,RWA,20200201,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-01,Rwanda
Rwanda,RWA,20200202,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-02,Rwanda
Rwanda,RWA,20200203,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-03,Rwanda
Rwanda,RWA,20200204,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-04,Rwanda
Rwanda,RWA,20200205,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-05,Rwanda
Rwanda,RWA,20200206,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-06,Rwanda
Rwanda,RWA,20200207,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-07,Rwanda
Rwanda,RWA,20200208,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-08,Rwanda
Rwanda,RWA,20200209,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,0,5,0,0,0,0,0,0,19.05,19.05,2020-02-09,Rwanda
